10.8443,17.4458,16.2444,
10.9735,17.3075,15.9271,
10.8872,17.6556,16.1804,
10.9735,17.3765,16.3086,
11.1042,17.6556,15.8645,
10.8872,17.9399,15.99,
11.0169,17.3075,15.99,
11.148,17.3075,15.8021,
11.192,17.1705,15.6166,
11.1042,17.1024,15.8021,
10.8872,17.1705,16.0532,
10.9735,17.3765,16.1804,
10.9303,17.5154,15.74,
11.148,17.7262,15.74,
11.325,17.3765,15.8021,
11.5046,17.8683,16.0532,
12.2021,16.3086,15.8021,
13.0415,20.7537,15.6166,
13.8835,17.0346,15.74,
14.6657,14.6657,15.99,
15.3126,12.1544,16.0532,
16.0532,12.6397,16.1166,
17.1705,11.9653,15.8645,
18.1565,11.2806,15.8021,
18.5988,13.5086,15.8021,
18.7491,21.0112,16.2444,
18.9771,19.1309,16.1804,
19.3644,18.9771,16.1804,
20.0038,16.7666,16.5686,
21.0112,17.3075,17.5854,
20.5841,15.99,16.8331,
20.8391,13.5615,16.3086,
20.9249,14.3812,16.3732,
21.2727,21.1851,16.7003,
21.9897,17.5854,15.8021,
21.8984,16.1166,15.99,
22.2663,16.9,15.99,
22.5473,20.4163,16.3732,
22.4531,18.3026,16.3086,
22.7371,21.0979,16.6343,
22.8328,21.0112,16.7003,
21.8984,20.8391,16.6343,
22.2663,21.0979,16.2444,
21.5381,21.7174,16.1804,
21.4492,21.1851,16.7003,
21.0979,21.7174,15.99,
19.8416,18.3761,16.1804,
19.3644,16.1166,15.9271,
18.5988,16.1166,15.8021,
17.2388,15.1927,15.9271,
16.438,15.0149,15.6781,
14.8975,13.4034,16.1166,
14.1578,21.9897,15.8021,
13.0415,17.9399,16.0532,
12.6893,14.4377,16.1166,
12.5904,17.9399,15.3728,
12.0595,16.6343,15.8645,
11.7329,18.5988,15.6166,
11.6869,15.74,15.74,
11.55,15.9271,15.5552,
11.3697,20.0038,15.6166,
11.0605,18.2293,16.1804,
10.9303,18.8247,16.2444,
10.8443,12.4434,16.2444,
10.9735,19.0538,16.1804,
10.7589,12.6893,16.0532,
10.9735,14.6084,15.6166,
11.1042,13.3511,15.6781,
11.0605,16.5686,15.74,
10.8015,17.0346,16.1166,
11.0169,16.2444,15.9271,
10.6319,14.1578,15.4334,
10.7164,14.0474,16.3086,
10.9303,13.6147,15.6781,
10.5899,14.8392,15.74,
11.0169,14.7233,15.1927,
10.6741,14.6657,15.8021,
11.0605,11.6869,15.8021,
10.8443,14.8975,15.99,
10.8872,14.8975,15.1332,
11.148,12.8894,14.9561,
11.2362,18.5988,14.8975,
11.2362,17.5154,18.5988,
11.148,19.1309,15.8021,
11.5046,15.0739,14.6657,
11.4595,20.0855,16.5686,
12.4922,15.99,14.9561,
12.8391,13.2471,14.6657,
12.3948,14.5512,14.2133,
12.4922,14.1025,13.9379,
12.4434,14.0474,14.4377,
12.5412,14.4377,14.3812,
12.25,12.6893,14.4377,
12.4922,13.7216,14.4377,
12.2021,16.3732,14.9561,
12.6893,16.1166,14.8975,
12.5412,15.3728,14.7811,
12.8894,15.3126,15.3126,
13.668,14.5512,14.8975,
13.7216,14.6084,15.0149,
14.0474,15.0149,15.0739,
13.8835,14.6084,15.5552,
14.6084,13.9379,15.3126,
14.7233,13.1954,15.1927,
14.3812,12.25,15.8645,
15.1927,13.4034,16.1804,
17.3075,15.3728,18.6738,
16.1166,13.2471,16.7666,
15.6781,12.4922,16.9,
15.3126,13.2471,15.8645,
16.6343,13.7216,15.9271,
17.4458,14.3251,16.7666,
15.8021,12.8894,16.3086,
16.1804,12.4922,15.3126,
15.9271,12.9906,15.4942,
18.0839,15.1332,19.1309,
18.0117,14.2691,22.4531,
18.3761,13.6147,17.5854,
17.7262,13.7216,18.2293,
17.8683,13.3511,17.3075,
17.8683,13.1439,17.7262,
17.3075,13.6147,18.0839,
17.5854,13.9926,17.7262,
17.5154,14.4943,17.4458,
17.3765,13.8293,17.9399,
16.5686,13.5086,17.1705,
16.2444,12.2021,16.6343,
16.3732,12.4922,16.7003,
16.7666,13.7753,16.8331,
17.4458,13.5086,16.5032,
16.9672,13.6147,16.438,
18.0117,14.6657,17.1705,
17.4458,15.74,16.9,
16.9,16.3732,16.9672,
17.8683,17.5154,17.1024,
17.4458,18.0117,16.438,
17.0346,17.7262,15.9271,
16.9,17.7262,16.0532,
16.7666,17.7971,16.3086,
16.9,18.3761,16.0532,
16.9672,17.9399,16.5032,
16.8331,18.5988,16.2444,
16.7666,18.3761,16.1804,
16.7003,18.2293,16.438,
16.9672,16.8331,16.1166,
17.3075,18.7491,16.1166,
16.9,18.9007,16.6343,
17.3075,17.7262,16.1166,
17.3765,17.7971,15.8645,
16.5686,17.5154,16.2444,
16.9,18.6738,15.8645,
16.6343,18.3761,16.3086,
16.7666,18.0839,15.99,
16.6343,18.3026,16.3732,
16.438,18.0117,16.1166,
16.5686,17.7971,15.8645,
16.3732,17.2388,16.0532,
16.7666,16.5686,15.9271,
16.8331,17.0346,15.4334,
16.1804,16.438,16.0532,
16.5032,15.74,15.8021,
16.6343,15.3126,15.9271,
16.2444,15.0739,16.2444,
16.5032,15.1927,16.0532,
16.3732,14.7233,15.6166,
16.9,13.7216,15.6166,
16.9672,12.8894,15.6781,
16.9672,12.9399,15.8021,
16.7666,13.0926,15.8645,
17.7971,13.4559,16.9672,
18.3026,13.7216,17.5854,
18.5242,14.4377,18.2293,
18.0117,13.9926,17.9399,
17.6556,14.4943,18.0117,
17.8683,14.8392,17.7971,
17.7971,14.3812,18.2293,
17.9399,14.1025,18.0117,
18.3761,13.9379,17.8683,
18.0839,14.2133,17.2388,
18.0839,14.5512,17.5854,
18.0117,13.8835,17.1705,
17.7971,14.4943,17.7262,
17.5154,13.8835,17.7262,
18.3026,14.1025,17.9399,
17.8683,14.1578,17.6556,
18.3761,14.3812,17.3765,
18.3761,14.3251,17.5154,
17.8683,14.1578,18.3761,
18.2293,14.6657,17.3765,
17.5854,14.2133,17.8683,
18.3761,15.1332,18.2293,
17.5854,13.9926,17.2388,
17.4458,13.9926,16.9672,
17.0346,13.7753,16.9672,
17.2388,13.7753,16.6343,
17.1705,13.7753,16.9672,
