17.4458,16.0532,14.8975,
17.3765,16.1166,14.8392,
17.4458,16.1166,14.8392,
17.3765,16.1166,14.8392,
17.3765,16.1166,14.8392,
17.3765,16.1166,14.6657,
17.3765,16.1166,14.6657,
17.3765,16.1804,14.6084,
17.3765,16.1166,14.3251,
17.3765,16.1166,14.3251,
17.3765,16.1166,14.2691,
17.3075,16.1166,14.3812,
17.3075,16.1166,14.3812,
17.3075,16.1166,14.3812,
17.3075,16.1166,14.3812,
17.3075,16.1166,14.3251,
17.3075,16.1804,14.2691,
17.3765,16.1166,14.2691,
17.3075,16.1166,14.3812,
17.3075,16.1166,14.3251,
17.3075,16.1166,14.3812,
17.2388,16.1166,14.3812,
17.3075,16.1166,14.3812,
17.3075,16.1804,14.3251,
17.3075,16.1166,14.4943,
17.3075,16.1166,14.4377,
17.2388,16.1804,14.5512,
17.3075,16.1804,14.7233,
17.3075,16.2444,14.7233,
17.3075,16.3732,14.7811,
17.3075,16.438,14.7811,
17.3075,16.6343,14.7811,
17.3075,17.0346,14.7233,
17.3075,17.6556,14.8392,
17.3075,18.5988,14.7811,
17.3765,19.681,14.7811,
17.3765,20.0038,14.8975,
17.3765,20.8391,15.2525,
17.4458,22.5473,15.0739,
17.5154,24.4353,17.7971,
17.5154,25.4008,15.0739,
17.5854,25.9588,15.0739,
17.5854,23.5168,15.1332,
17.6556,23.4175,15.0739,
17.3075,22.9289,14.8975,
17.5154,23.0256,15.1332,
16.5686,21.9897,14.1025,
16.8331,22.2663,14.3812,
16.7003,22.2663,14.3251,
17.1705,22.2663,14.7233,
16.9672,21.9897,14.6084,
17.6556,22.8328,15.1927,
17.7262,22.8328,15.3126,
17.7971,22.5473,15.3126,
17.3765,21.8984,14.8975,
17.1705,21.3607,14.8392,
17.1705,21.0979,14.7811,
17.1705,21.2727,14.8392,
17.1705,20.9249,14.7811,
17.1705,20.333,14.7233,
17.1024,19.7611,14.7233,
17.1024,19.2862,14.7233,
17.1024,18.7491,14.7233,
16.9,18.1565,14.5512,
16.9672,18.0117,14.7233,
17.5854,18.2293,15.1332,
17.7262,18.0117,15.1927,
