472,299,417,
467,308,410,
473,307,403,
470,305,404,
471,304,410,
477,317,407,
472,306,391,
470,308,409,
477,310,410,
472,316,404,
474,312,403,
469,313,398,
477,313,398,
475,305,396,
477,308,408,
474,303,400,
467,306,411,
475,312,400,
473,305,402,
475,307,410,
477,315,399,
470,314,399,
474,314,400,
471,318,404,
479,326,410,
473,320,422,
468,309,402,
474,320,396,
467,318,398,
476,330,409,
472,315,402,
469,311,405,
468,319,395,
473,330,405,
476,320,401,
475,328,398,
468,325,391,
469,331,400,
473,320,407,
477,314,408,
473,307,407,
468,303,406,
474,310,398,
470,307,402,
481,318,415,
478,329,400,
474,310,402,
476,318,397,
475,306,399,
480,329,404,
469,318,401,
473,324,397,
475,321,397,
474,325,405,
476,326,398,
472,321,397,
469,318,409,
471,331,413,
474,330,403,
477,327,405,
475,313,393,
475,317,399,
474,300,397,
474,307,408,
479,309,401,
473,310,398,
475,314,394,
471,304,402,
473,307,406,
478,310,399,
477,313,389,
468,304,413,
476,310,412,
477,314,403,
465,313,399,
418,313,413,
394,307,406,
377,310,430,
379,310,490,
363,300,542,
347,292,533,
350,292,429,
353,310,424,
366,309,477,
359,303,472,
334,307,468,
371,303,510,
377,308,507,
394,328,520,
401,301,494,
408,314,434,
433,297,471,
444,321,456,
457,301,450,
450,316,399,
443,296,431,
451,303,454,
470,322,481,
481,307,498,
459,301,450,
448,293,453,
463,303,480,
454,300,438,
444,291,364,
439,298,366,
449,316,453,
441,320,468,
434,310,427,
445,339,451,
416,379,463,
398,363,417,
412,434,456,
381,364,437,
396,443,432,
383,424,434,
385,402,497,
386,368,444,
366,366,366,
370,375,396,
369,379,373,
368,360,369,
363,375,372,
365,383,366,
380,332,498,
382,301,529,
379,293,461,
383,302,490,
381,303,458,
387,296,514,
372,305,454,
380,313,440,
386,314,433,
380,309,436,
391,328,451,
384,334,457,
415,344,572,
406,354,476,
408,389,483,
413,383,464,
380,415,375,
407,460,432,
419,467,575,
409,498,432,
415,451,510,
412,479,514,
418,486,521,
407,448,446,
425,452,483,
416,468,389,
408,473,462,
425,456,397,
432,415,438,
440,403,454,
448,443,452,
445,347,430,
445,343,429,
455,340,425,
458,349,410,
455,335,417,
448,344,420,
459,351,409,
460,354,424,
470,343,458,
463,337,483,
458,349,437,
458,352,417,
464,361,430,
470,352,437,
473,373,434,
467,387,342,
479,380,517,
488,405,425,
488,464,500,
495,480,518,
482,437,536,
488,443,510,
495,438,530,
495,431,535,
479,429,486,
497,448,537,
495,436,520,
485,421,480,
496,407,496,
495,377,515,
477,368,464,
501,356,611,
496,339,573,
493,345,449,
460,345,441,
496,350,566,
467,374,445,
496,361,562,
501,364,580,
493,396,580,
493,351,530,
469,394,393,
501,437,549,
492,351,541,
465,358,385,
470,365,383,
468,370,415,
479,369,429,
472,376,437,
473,375,441,
478,372,454,
484,353,464,
493,339,512,
492,359,520,
482,358,494,
485,347,512,
486,363,517,
494,378,520,
487,370,511,
479,370,478,
479,368,456,
477,368,472,
486,361,495,
482,351,489,
482,363,484,
485,352,490,
482,339,499,
485,360,500,
483,356,491,
480,350,487,
485,352,529,
482,351,491,
490,346,474,
478,346,457,
478,350,482,
473,342,458,
481,360,467,
485,356,476,
475,355,478,
478,348,469,
482,351,468,
481,355,465,
488,358,478,
472,346,475,
474,349,472,
479,342,463,
481,352,456,
485,361,450,
472,355,459,
473,362,443,
476,349,445,
479,355,435,
473,348,440,
469,350,438,
471,347,445,
474,360,444,
484,351,426,
474,339,452,
